ID,Name,Sex,Team,NOC,Year
36880,Michael Audley Frater,M,Jamaica,JAM,2008
36880,Michael Audley Frater,M,Jamaica,JAM,2008
45354,Chelsea Hammond,F,Jamaica,JAM,2008
48687,Korene Amoy Hinds,F,Jamaica,JAM,2008
51442,Mardrea Elaine Hyman,F,Jamaica,JAM,2008
70863,Shereefa Lloyd,F,Jamaica,JAM,2008
72635,Ricardo Lynch,M,Jamaica,JAM,2008
77519,Danny D. McFarlane,M,Jamaica,JAM,2008
77587,Herbert A. McGregor,M,Jamaica,JAM,2008
77762,Olivia Celia McKoy,F,Jamaica,JAM,2008
81606,Natasha Moodie,F,Jamaica,JAM,2008
87002,Zara Georgia Northover,F,Jamaica,JAM,2008
94480,Isa Phillips,M,Jamaica,JAM,2008
94492,Richard Phillips,M,Jamaica,JAM,2008
96614,Asafa Kehine Powell,M,Jamaica,JAM,2008
96614,Asafa Kehine Powell,M,Jamaica,JAM,2008
105702,Aldwyn Sappleton,M,Jamaica,JAM,2008
107991,Dorian Armand Scott,M,Jamaica,JAM,2008
110897,Sherone Anmarica Simpson,F,Jamaica,JAM,2008
110897,Sherone Anmarica Simpson,F,Jamaica,JAM,2008
110897,Sherone Anmarica Simpson,F,Jamaica,JAM,2008
110966,Kenia Marsha Sinclair,F,Jamaica,JAM,2008
112353,Maurice Leon Hugh Smith,M,Jamaica,JAM,2008
112424,Trecia-Kaye Smith,F,Jamaica,JAM,2008
113750,Lansford Spence,M,Jamaica,JAM,2008
115156,Kerron Stewart,F,Jamaica,JAM,2008
115156,Kerron Stewart,F,Jamaica,JAM,2008
115156,Kerron Stewart,F,Jamaica,JAM,2008
115333,Shevon Kaiwana Stoddart,F,Jamaica,JAM,2008
119784,Dwight Thomas,M,Jamaica,JAM,2008
128123,Melaine Antoinette Walker,F,Jamaica,JAM,2008
130113,Rosemarie Whyte,F,Jamaica,JAM,2008
130113,Rosemarie Whyte,F,Jamaica,JAM,2008
130322,Maurice Andre Wignall,M,Jamaica,JAM,2008
130466,Bobby-Gaye Wilkins (-Gooden),F,Jamaica,JAM,2008
130565,"Christopher A. ""Chris"" Williams",M,Jamaica,JAM,2008
130671,Shericka Nicola Williams,F,Jamaica,JAM,2008
130671,Shericka Nicola Williams,F,Jamaica,JAM,2008
130707,Novlene Hilaire Williams-Mills,F,Jamaica,JAM,2008
130707,Novlene Hilaire Williams-Mills,F,Jamaica,JAM,2008
130872,Nickiesha Wilson,F,Jamaica,JAM,2008
371,Shinnosuke Abe,M,Japan,JPN,2008
440,Mitsuhiro Abiko,M,Japan,JPN,2008
1567,Yukiko Akaba,F,Japan,JPN,2008
1567,Yukiko Akaba,F,Japan,JPN,2008
4014,Kozue Ando,F,Japan,JPN,2008
4645,Ai Aoki,F,Japan,JPN,2008
4652,Norichika Aoki,M,Japan,JPN,2008
4653,Sayaka Aoki,F,Japan,JPN,2008
4791,Takahiro Arai,M,Japan,JPN,2008
4797,Eriko Arakawa,F,Japan,JPN,2008
4801,Erika Araki,F,Japan,JPN,2008
4803,Masahiro Araki,M,Japan,JPN,2008
5456,Nobuharu Asahara,M,Japan,JPN,2008
5456,Nobuharu Asahara,M,Japan,JPN,2008
5457,Kentaro Asahi,M,Japan,JPN,2008
10276,Fumiyuki Beppu,M,Japan,JPN,2008
10276,Fumiyuki Beppu,M,Japan,JPN,2008
20659,Kaori Chiba-Fujio,F,Japan,JPN,2008
20679,Kenta Chida,M,Japan,JPN,2008
24926,Naoyuki Daigo,M,Japan,JPN,2008
25412,Yu Darvish (Darvishsefad-),M,Japan,JPN,2008
32524,Naho Emoto,F,Japan,JPN,2008
32575,Yuko Endo,F,Japan,JPN,2008
37482,Takuro Fujii,M,Japan,JPN,2008
37482,Takuro Fujii,M,Japan,JPN,2008
37482,Takuro Fujii,M,Japan,JPN,2008
37482,Takuro Fujii,M,Japan,JPN,2008
37485,Kyuji Fujikawa,M,Japan,JPN,2008
37496,Motoko Fujimoto,F,Japan,JPN,2008
37513,Maiko Fujino,F,Japan,JPN,2008
37513,Maiko Fujino,F,Japan,JPN,2008
37561,Ai Fukuhara,F,Japan,JPN,2008
37561,Ai Fukuhara,F,Japan,JPN,2008
37573,Miho Fukumoto,F,Japan,JPN,2008
37576,Haruna Fukuoka,F,Japan,JPN,2008
37576,Haruna Fukuoka,F,Japan,JPN,2008
37579,Kayoko Fukushi,F,Japan,JPN,2008
37579,Kayoko Fukushi,F,Japan,JPN,2008
37580,Chisato Fukushima,F,Japan,JPN,2008
37587,Tatsuya Fukuzawa,M,Japan,JPN,2008
37705,Takaharu Furukawa,M,Japan,JPN,2008
37726,Toshiaki Fushimi,M,Japan,JPN,2008
45178,Kyoko Hamaguchi,F,Japan,JPN,2008
45559,Takuya Haneda,M,Japan,JPN,2008
45896,Ayumi Hara,F,Japan,JPN,2008
45897,Chihana Hara,F,Japan,JPN,2008
45913,Megumi Harada (-Ikeda),F,Japan,JPN,2008
45917,Saho Harada,F,Japan,JPN,2008
45917,Saho Harada,F,Japan,JPN,2008
46337,Saori Haruguchi,F,Japan,JPN,2008
46407,Michiko Hasegawa-Fukushima,F,Japan,JPN,2008
46407,Michiko Hasegawa-Fukushima,F,Japan,JPN,2008
46802,Minori Hayakari,F,Japan,JPN,2008
46806,Nami Hayakawa,F,Japan,JPN,2008
46806,Nami Hayakawa,F,Japan,JPN,2008
46816,Yuki Hayashi,F,Japan,JPN,2008
46816,Yuki Hayashi,F,Japan,JPN,2008
48764,Sayaka Hirano,F,Japan,JPN,2008
48764,Sayaka Hirano,F,Japan,JPN,2008
48768,Hiroaki Hiraoka,M,Japan,JPN,2008
48797,Eriko Hirose,F,Japan,JPN,2008
48799,Megu Hirose,F,Japan,JPN,2008
48804,Haruka Hirota,F,Japan,JPN,2008
48842,Madoka Hisagae,F,Japan,JPN,2008
49287,Hiroshi Hoketsu,M,Japan,JPN,2008
49691,Keisuke Honda,M,Japan,JPN,2008
49694,Takuya Honda,M,Japan,JPN,2008
49923,Yoshihiro Horigome,M,Japan,JPN,2008
50124,Natsumi Hoshi,F,Japan,JPN,2008
50153,Hajime Hosogai,M,Japan,JPN,2008
51602,Chiharu Icho,F,Japan,JPN,2008
51603,Kaori Icho,F,Japan,JPN,2008
51613,Juri Ide,F,Japan,JPN,2008
51750,Makoto Iijima,M,Japan,JPN,2008
51751,Yoichi Iijima,M,Japan,JPN,2008
51766,Kumiko Ikeda,F,Japan,JPN,2008
51784,Kazuhiko Ikematsu,M,Japan,JPN,2008
52061,Atsunori Inaba,M,Japan,JPN,2008
52076,Saori Inagaki,F,Japan,JPN,2008
52232,Emi Inui,F,Japan,JPN,2008
52358,Ryosuke Irie,M,Japan,JPN,2008
52473,Akira Ishibashi,M,Japan,JPN,2008
52492,Yumiko Ishiguro,F,Japan,JPN,2008
52506,Satoshi Ishii,M,Japan,JPN,2008
52514,Yusuke Ishijima,M,Japan,JPN,2008
52621,Hiromi Isozaki-Ikeda,F,Japan,JPN,2008
52671,Hanae Ito,F,Japan,JPN,2008
52671,Hanae Ito,F,Japan,JPN,2008
52671,Hanae Ito,F,Japan,JPN,2008
52691,Sachiko Ito,F,Japan,JPN,2008
52950,Yoshitaka Iwamizu,M,Japan,JPN,2008
52951,Akiko Iwamoto,F,Japan,JPN,2008
52959,Sachimi Iwao,F,Japan,JPN,2008
52970,Hitoki Iwase,M,Japan,JPN,2008
52972,Azusa Iwashimizu,F,Japan,JPN,2008
53016,Hiroshi Izumi,M,Japan,JPN,2008
56634,Shinji Kagawa,M,Japan,JPN,2008
56744,Yohei Kajiyama,M,Japan,JPN,2008
57019,Naoko Kamata,F,Japan,JPN,2008
57140,Yo Kan,M,Japan,JPN,2008
57140,Yo Kan,M,Japan,JPN,2008
57148,Yusuke Kanamaru,M,Japan,JPN,2008
57200,Yuzo Kanemaru,M,Japan,JPN,2008
57212,Rie Kaneto,F,Japan,JPN,2008
57269,Miyuki Kano,F,Japan,JPN,2008
57566,Ayumi Karino,F,Japan,JPN,2008
57845,Takehiro Kashima,M,Japan,JPN,2008
57845,Takehiro Kashima,M,Japan,JPN,2008
57845,Takehiro Kashima,M,Japan,JPN,2008
57845,Takehiro Kashima,M,Japan,JPN,2008
57845,Takehiro Kashima,M,Japan,JPN,2008
57959,Rie Katayama,F,Japan,JPN,2008
57978,Akemi Kato,F,Japan,JPN,2008
57987,Kenzo Kato,M,Japan,JPN,2008
58006,Tomoe Kato (Sakai-),F,Japan,JPN,2008
58007,Yuka Kato,F,Japan,JPN,2008
58007,Yuka Kato,F,Japan,JPN,2008
58150,Masatsugu Kawachi,M,Japan,JPN,2008
58167,Yuki Kawai,F,Japan,JPN,2008
58170,Kenshin Kawakami,M,Japan,JPN,2008
58198,Mayumi Kawasaki,F,Japan,JPN,2008
58201,Munenori Kawasaki,M,Japan,JPN,2008
58209,Naoko Kawashima,F,Japan,JPN,2008
58216,Sayoko Kawauchi-Kitabatake,F,Japan,JPN,2008
58216,Sayoko Kawauchi-Kitabatake,F,Japan,JPN,2008
59560,Mayu Kida,F,Japan,JPN,2008
60412,Chie Kimura,F,Japan,JPN,2008
60420,Saori Kimura,F,Japan,JPN,2008
60513,Yukari Kinga,F,Japan,JPN,2008
60817,Masayuki Kishida,M,Japan,JPN,2008
60817,Masayuki Kishida,M,Japan,JPN,2008
60818,Seiya Kishikawa,M,Japan,JPN,2008
60818,Seiya Kishikawa,M,Japan,JPN,2008
60886,Asami Kitagawa,F,Japan,JPN,2008
60886,Asami Kitagawa,F,Japan,JPN,2008
60886,Asami Kitagawa,F,Japan,JPN,2008
60886,Asami Kitagawa,F,Japan,JPN,2008
60891,Yuko Kitai,F,Japan,JPN,2008
60893,Kosuke Kitajima,M,Japan,JPN,2008
60893,Kosuke Kitajima,M,Japan,JPN,2008
60893,Kosuke Kitajima,M,Japan,JPN,2008
60897,Shinobu Kitamoto,F,Japan,JPN,2008
60897,Shinobu Kitamoto,F,Japan,JPN,2008
60897,Shinobu Kitamoto,F,Japan,JPN,2008
60911,Tsubasa Kitatsuru,M,Japan,JPN,2008
61659,Hiromi Kobayashi,F,Japan,JPN,2008
61675,Susumi Kobayashi,M,Japan,JPN,2008
61675,Susumi Kobayashi,M,Japan,JPN,2008
61683,Yuriko Kobayashi,F,Japan,JPN,2008
62325,Rika Komazawa,F,Japan,JPN,2008
62345,Tomomi Komori,F,Japan,JPN,2008
62360,Erika Komura,F,Japan,JPN,2008
62394,Ai Kondo Yoshida,F,Japan,JPN,2008
62482,Sachiko Konishi,F,Japan,JPN,2008
62990,Yu Koshikawa,M,Japan,JPN,2008
63157,Yasuko Kosuge,F,Japan,JPN,2008
64544,Satomi Kubokura,F,Japan,JPN,2008
64544,Satomi Kubokura,F,Japan,JPN,2008
64879,Misaki Kumakura,F,Japan,JPN,2008
64994,Ayaka Kuno,F,Japan,JPN,2008
65129,Megumi Kurihara,F,Japan,JPN,2008
65157,Mayu Kuroda,F,Japan,JPN,2008
65157,Mayu Kuroda,F,Japan,JPN,2008
65157,Mayu Kuroda,F,Japan,JPN,2008
65157,Mayu Kuroda,F,Japan,JPN,2008
65262,Chiaki Kusuhara,F,Japan,JPN,2008
72818,Satoko Mabuchi,F,Japan,JPN,2008
73886,Yukio Makino,M,Japan,JPN,2008
75996,Karina Maruyama,F,Japan,JPN,2008
76551,Takeshi Matsuda,M,Japan,JPN,2008
76551,Takeshi Matsuda,M,Japan,JPN,2008
76551,Takeshi Matsuda,M,Japan,JPN,2008
76552,Tomoyuki Matsuda,M,Japan,JPN,2008
76552,Tomoyuki Matsuda,M,Japan,JPN,2008
76571,Takayuki Matsumiya,M,Japan,JPN,2008
76571,Takayuki Matsumiya,M,Japan,JPN,2008
76574,Hisato Matsumoto,M,Japan,JPN,2008
76583,Shingo Matsumoto,M,Japan,JPN,2008
76586,Yoshihiko Matsumoto,M,Japan,JPN,2008
76588,Ayako Matsumura,F,Japan,JPN,2008
76599,Tetsuya Matsunaga,M,Japan,JPN,2008
76600,Tomohiro Matsunaga,M,Japan,JPN,2008
80138,Yukiyo Mine,F,Japan,JPN,2008
80185,Yu Minobe,F,Japan,JPN,2008
80185,Yu Minobe,F,Japan,JPN,2008
80185,Yu Minobe,F,Japan,JPN,2008
80185,Yu Minobe,F,Japan,JPN,2008
80316,Nachi Misawa,F,Japan,JPN,2008
80340,Masumi Mishina,F,Japan,JPN,2008
80382,Maki Mita,F,Japan,JPN,2008
80382,Maki Mita,F,Japan,JPN,2008
80382,Maki Mita,F,Japan,JPN,2008
80534,Keiko Miura,F,Japan,JPN,2008
80571,Hiromi Miyake,F,Japan,JPN,2008
80578,Aya Miyama,F,Japan,JPN,2008
80585,Shinya Miyamoto,M,Japan,JPN,2008
80600,Junichi Miyashita,M,Japan,JPN,2008
80600,Junichi Miyashita,M,Japan,JPN,2008
80619,Takashi Miyazawa,M,Japan,JPN,2008
80648,Hiroki Mizumoto,M,Japan,JPN,2008
80655,Jun Mizutani,M,Japan,JPN,2008
80655,Jun Mizutani,M,Japan,JPN,2008
81400,Yasunori Mononobe,M,Japan,JPN,2008
82116,Sakae Morimoto,F,Japan,JPN,2008
82117,Takayuki Morimoto,M,Japan,JPN,2008
82132,Masahiko Morino,M,Japan,JPN,2008
82136,Koichiro Morioka,M,Japan,JPN,2008
82145,Masato Morishige,M,Japan,JPN,2008
82152,Ayumi Morita,F,Japan,JPN,2008
82152,Ayumi Morita,F,Japan,JPN,2008
82156,Tomomi Morita,M,Japan,JPN,2008
82160,Ryuichi Moriya,M,Japan,JPN,2008
83420,Yoshihiro Murakami,M,Japan,JPN,2008
83421,Yukifumi Murakami,M,Japan,JPN,2008
83443,Shuichi Murata,M,Japan,JPN,2008
83502,Koji Alexander Murofushi,M,Japan,JPN,2008
84064,Kiyofumi Nagai,M,Japan,JPN,2008
84064,Kiyofumi Nagai,M,Japan,JPN,2008
84075,Hiroyuki Nagao,M,Japan,JPN,2008
84089,Yuki Nagasato-Ogimi,F,Japan,JPN,2008
84108,Yuto Nagatomo,M,Japan,JPN,2008
84110,Tomohiro Nagatsuka,M,Japan,JPN,2008
84236,Masato Naito,M,Japan,JPN,2008
84271,Mai Nakagawa,F,Japan,JPN,2008
84272,Miyuki Nakagawa,F,Japan,JPN,2008
84281,Hiroyuki Nakajima,M,Japan,JPN,2008
84318,Misato Nakamura,F,Japan,JPN,2008
84321,Reiko Nakamura,F,Japan,JPN,2008
84321,Reiko Nakamura,F,Japan,JPN,2008
84321,Reiko Nakamura,F,Japan,JPN,2008
84330,Yurika Nakamura,F,Japan,JPN,2008
84342,Yuko Nakanishi,F,Japan,JPN,2008
84342,Yuko Nakanishi,F,Japan,JPN,2008
84354,Takashi Nakano,M,Japan,JPN,2008
84362,Takuya Nakase,M,Japan,JPN,2008
84362,Takuya Nakase,M,Japan,JPN,2008
84362,Takuya Nakase,M,Japan,JPN,2008
84362,Takuya Nakase,M,Japan,JPN,2008
84362,Takuya Nakase,M,Japan,JPN,2008
84362,Takuya Nakase,M,Japan,JPN,2008
84362,Takuya Nakase,M,Japan,JPN,2008
84388,Yukie Nakayama,F,Japan,JPN,2008
84390,Sae Nakazawa,F,Japan,JPN,2008
84549,Kenji Narisako,M,Japan,JPN,2008
84549,Kenji Narisako,M,Japan,JPN,2008
84571,Yoshihisa Naruse,M,Japan,JPN,2008
86493,Shogo Nishida,M,Japan,JPN,2008
86504,Shusaku Nishikawa,M,Japan,JPN,2008
86506,Kei Nishikori,M,Japan,JPN,2008
86516,Tsuyoshi Nishioka,M,Japan,JPN,2008
86524,Rei Nishiyama,F,Japan,JPN,2008
86578,Kiyomi Niwata,F,Japan,JPN,2008
88144,Tsuyoshi Ogata,M,Japan,JPN,2008
88153,Satoshi Ogawa,M,Japan,JPN,2008
88171,Masaji Ogino,M,Japan,JPN,2008
88299,Shinobu Ohno,F,Japan,JPN,2008
88340,Yoshiaki Oiwa,M,Japan,JPN,2008
88420,Yoriko Okamoto,F,Japan,JPN,2008
88422,Ikuko Okamura,F,Japan,JPN,2008
88441,Shinji Okazaki,M,Japan,JPN,2008
88457,Miho Oki,F,Japan,JPN,2008
88459,Makoto Okiguchi,M,Japan,JPN,2008
88459,Makoto Okiguchi,M,Japan,JPN,2008
88459,Makoto Okiguchi,M,Japan,JPN,2008
88531,Yoshihiro Okumura,M,Japan,JPN,2008
88531,Yoshihiro Okumura,M,Japan,JPN,2008
88531,Yoshihiro Okumura,M,Japan,JPN,2008
89100,Kanako Omura,F,Japan,JPN,2008
89180,Mayumi Ono,F,Japan,JPN,2008
89188,Takashi Ono,M,Japan,JPN,2008
89741,Kyoko Oshima,F,Japan,JPN,2008
89741,Kyoko Oshima,F,Japan,JPN,2008
89741,Kyoko Oshima,F,Japan,JPN,2008
89741,Kyoko Oshima,F,Japan,JPN,2008
89741,Kyoko Oshima,F,Japan,JPN,2008
89744,Misaki Oshiro,F,Japan,JPN,2008
89932,Yuki Ota,M,Japan,JPN,2008
90289,Misaki Ozawa,F,Japan,JPN,2008
100356,Tadanari (Chung-Sung-) Ri (Lee-),M,Japan,JPN,2008
104370,Mika Saiki,F,Japan,JPN,2008
104439,Nobuharu Saito,M,Japan,JPN,2008
104441,Rika Saito,F,Japan,JPN,2008
104477,Mizuho Sakaguchi,F,Japan,JPN,2008
104482,Hiroko Sakai,F,Japan,JPN,2008
104502,Akifumi Sakamoto,M,Japan,JPN,2008
104506,Koki Sakamoto,M,Japan,JPN,2008
104506,Koki Sakamoto,M,Japan,JPN,2008
104506,Koki Sakamoto,M,Japan,JPN,2008
104506,Koki Sakamoto,M,Japan,JPN,2008
104506,Koki Sakamoto,M,Japan,JPN,2008
104506,Koki Sakamoto,M,Japan,JPN,2008
104506,Koki Sakamoto,M,Japan,JPN,2008
104576,Yuka Sakurai,F,Japan,JPN,2008
105483,Masatoshi Sanma,M,Japan,JPN,2008
105504,Yuko Sano,F,Japan,JPN,2008
105935,Makoto Sasamoto,M,Japan,JPN,2008
105979,Aiko Sato,F,Japan,JPN,2008
105983,Atsushi Sato,M,Japan,JPN,2008
105986,Eiken Sato,M,Japan,JPN,2008
105996,Hisayoshi Sato,M,Japan,JPN,2008
105996,Hisayoshi Sato,M,Japan,JPN,2008
105996,Hisayoshi Sato,M,Japan,JPN,2008
106023,Rie Sato,F,Japan,JPN,2008
106035,Shoji Sato,M,Japan,JPN,2008
106037,Takahiko Sato,M,Japan,JPN,2008
106063,Tomoya Satozaki,M,Japan,JPN,2008
106322,Homare Sawa,F,Japan,JPN,2008
106334,Daichi Sawano,M,Japan,JPN,2008
108398,Yasunobi Sekikawa,M,Japan,JPN,2008
109693,Ai Shibata,F,Japan,JPN,2008
109693,Ai Shibata,F,Japan,JPN,2008
109701,Ryuichi Shibata,M,Japan,JPN,2008
109709,Yoko Shibui,F,Japan,JPN,2008
109783,Kunihiro Shimizu,M,Japan,JPN,2008
109791,Satoshi Shimizu,M,Japan,JPN,2008
109844,Yuko Shintake,F,Japan,JPN,2008
109844,Yuko Shintake,F,Japan,JPN,2008
109844,Yuko Shintake,F,Japan,JPN,2008
109844,Yuko Shintake,F,Japan,JPN,2008
109846,Yoshito Shintani,M,Japan,JPN,2008
109881,Katsuhiro Shiratori,M,Japan,JPN,2008
113033,Mika Someya,F,Japan,JPN,2008
113383,Tetsuya Sotomura,M,Japan,JPN,2008
116186,Yuta Suenaga,M,Japan,JPN,2008
116186,Yuta Suenaga,M,Japan,JPN,2008
116191,Shingo Suetsugu,M,Japan,JPN,2008
116191,Shingo Suetsugu,M,Japan,JPN,2008
116201,Chieko Sugawara,F,Japan,JPN,2008
116229,Taizo Sugitani,M,Japan,JPN,2008
116230,Toshiya Sugiuchi,M,Japan,JPN,2008
116233,Ai Sugiyama,F,Japan,JPN,2008
116233,Ai Sugiyama,F,Japan,JPN,2008
116238,Sachiko Sugiyama,F,Japan,JPN,2008
116805,Emiko Suzuki,F,Japan,JPN,2008
116805,Emiko Suzuki,F,Japan,JPN,2008
116817,Keiji Suzuki,M,Japan,JPN,2008
116842,Yumiko Suzuki,F,Japan,JPN,2008
117724,Masako Tachibana,F,Japan,JPN,2008
117867,Asako Tajimi,F,Japan,JPN,2008
117928,Miyuki Takahashi,F,Japan,JPN,2008
117950,Shinji Takahira,M,Japan,JPN,2008
117950,Shinji Takahira,M,Japan,JPN,2008
117954,Ken Takakuwa,M,Japan,JPN,2008
117968,Emi Takanabe,F,Japan,JPN,2008
118014,Daisaku Takeda,M,Japan,JPN,2008
118036,Yoshie Takeshita (-Egusa),F,Japan,JPN,2008
118037,Yurika Takeshita,F,Japan,JPN,2008
118052,Mikiko Takeya,F,Japan,JPN,2008
118052,Mikiko Takeya,F,Japan,JPN,2008
118054,Kensuke Takezawa,M,Japan,JPN,2008
118054,Kensuke Takezawa,M,Japan,JPN,2008
118208,Dai Tamesue,M,Japan,JPN,2008
118208,Dai Tamesue,M,Japan,JPN,2008
118250,Ryoko Tamura-Tani,F,Japan,JPN,2008
118332,Kotono Tanaka,F,Japan,JPN,2008
118334,Masahiro Tanaka,M,Japan,JPN,2008
118403,Megumi Taneda,F,Japan,JPN,2008
118403,Megumi Taneda,F,Japan,JPN,2008
118461,Hiroyuki Taniguchi,M,Japan,JPN,2008
118467,Takayuki Tanii,M,Japan,JPN,2008
118467,Takayuki Tanii,M,Japan,JPN,2008
118470,Ayumi Tanimoto,F,Japan,JPN,2008
118492,Asami Tanno (-Chiba),F,Japan,JPN,2008
118492,Asami Tanno (-Chiba),F,Japan,JPN,2008
118834,Hirokatsu Tayama,M,Japan,JPN,2008
119243,Ken Terauchi,M,Japan,JPN,2008
120946,Hiroyuki Tomita,M,Japan,JPN,2008
120946,Hiroyuki Tomita,M,Japan,JPN,2008
120946,Hiroyuki Tomita,M,Japan,JPN,2008
120946,Hiroyuki Tomita,M,Japan,JPN,2008
120946,Hiroyuki Tomita,M,Japan,JPN,2008
120946,Hiroyuki Tomita,M,Japan,JPN,2008
120946,Hiroyuki Tomita,M,Japan,JPN,2008
120955,Makoto Tomizawa,M,Japan,JPN,2008
120982,Kosuke Tomonaga,M,Japan,JPN,2008
121343,Reiko Tosa,F,Japan,JPN,2008
121570,Yohei Toyoda,M,Japan,JPN,2008
122369,Honami Tsuboi,F,Japan,JPN,2008
122390,Maki Tsukada,F,Japan,JPN,2008
122393,Naoki Tsukahara,M,Japan,JPN,2008
122393,Naoki Tsukahara,M,Japan,JPN,2008
122402,Sakie Tsukuda,F,Japan,JPN,2008
122403,Toshie Tsukui,F,Japan,JPN,2008
122404,Katsutoshi Tsumagari,M,Japan,JPN,2008
122414,Koko Tsurumi,F,Japan,JPN,2008
122414,Koko Tsurumi,F,Japan,JPN,2008
122414,Koko Tsurumi,F,Japan,JPN,2008
122414,Koko Tsurumi,F,Japan,JPN,2008
122414,Koko Tsurumi,F,Japan,JPN,2008
123047,Atsuto Uchida,M,Japan,JPN,2008
123050,Sho Uchida,M,Japan,JPN,2008
123050,Sho Uchida,M,Japan,JPN,2008
123056,Kohei Uchimura,M,Japan,JPN,2008
123056,Kohei Uchimura,M,Japan,JPN,2008
123056,Kohei Uchimura,M,Japan,JPN,2008
123056,Kohei Uchimura,M,Japan,JPN,2008
123056,Kohei Uchimura,M,Japan,JPN,2008
123056,Kohei Uchimura,M,Japan,JPN,2008
123056,Kohei Uchimura,M,Japan,JPN,2008
123060,Masato Uchishiba,M,Japan,JPN,2008
123109,Ai Ueda,F,Japan,JPN,2008
123111,Haruka Ueda,F,Japan,JPN,2008
123111,Haruka Ueda,F,Japan,JPN,2008
123111,Haruka Ueda,F,Japan,JPN,2008
123111,Haruka Ueda,F,Japan,JPN,2008
123116,Koji Uehara,M,Japan,JPN,2008
123128,Miki Uemura,F,Japan,JPN,2008
123128,Miki Uemura,F,Japan,JPN,2008
123128,Miki Uemura,F,Japan,JPN,2008
123128,Miki Uemura,F,Japan,JPN,2008
123128,Miki Uemura,F,Japan,JPN,2008
123132,Masae Ueno,F,Japan,JPN,2008
123135,Taro Ueno,M,Japan,JPN,2008
123137,Yukiko Ueno,F,Japan,JPN,2008
123145,Yasuhiro Ueyama,M,Japan,JPN,2008
123398,Kazushige Ura,M,Japan,JPN,2008
123539,Daisuke Usami,M,Japan,JPN,2008
123639,Rumi Utsugi,F,Japan,JPN,2008
127810,Tsuyoshi Wada,M,Japan,JPN,2008
127811,Satomi Wadami,F,Japan,JPN,2008
128018,Hideaki Wakui,M,Japan,JPN,2008
128891,Kazunari Watanabe,M,Japan,JPN,2008
128891,Kazunari Watanabe,M,Japan,JPN,2008
132159,Mieko Yagi,F,Japan,JPN,2008
132246,Eri Yamada,F,Japan,JPN,2008
132258,Masaharu Yamada,M,Japan,JPN,2008
132287,Misaki Yamaguchi,F,Japan,JPN,2008
132287,Misaki Yamaguchi,F,Japan,JPN,2008
132308,Kohei Yamamoto,M,Japan,JPN,2008
132317,Ryosuke Yamamoto,M,Japan,JPN,2008
132327,Takahiro Yamamoto,M,Japan,JPN,2008
132333,Yukari Yamamoto,F,Japan,JPN,2008
132336,Kota Yamamura,M,Japan,JPN,2008
132376,Toshikazu Yamashita,M,Japan,JPN,2008
132376,Toshikazu Yamashita,M,Japan,JPN,2008
132376,Toshikazu Yamashita,M,Japan,JPN,2008
132397,Yuki Yamazaki,M,Japan,JPN,2008
132397,Yuki Yamazaki,M,Japan,JPN,2008
132434,Miyuki Yanagita,F,Japan,JPN,2008
132606,Akihiro Yano,M,Japan,JPN,2008
132608,Kyoko Yano,F,Japan,JPN,2008
132681,Michihiro Yasuda,M,Japan,JPN,2008
132724,Kazuki Yazawa,M,Japan,JPN,2008
133127,Maya Yoshida,M,Japan,JPN,2008
133130,Saori Yoshida,F,Japan,JPN,2008
133448,Kenichi Yumoto,M,Japan,JPN,2008
73301,Miyuki Maeda,F,Japan-1,JPN,2008
76301,Keita Masuda,M,Japan-1,JPN,2008
88312,Tadashi Ohtsuka,M,Japan-1,JPN,2008
116192,Satoko Suetsuna,F,Japan-1,JPN,2008
51771,Shintaro Ikeda,M,Japan-2,JPN,2008
88211,Kumiko Ogura,F,Japan-2,JPN,2008
104513,Shuichi Sakamoto,M,Japan-2,JPN,2008
109852,Reiko Shiota,F,Japan-2,JPN,2008
3593,An Kum-Ae,F,North Korea,PRK,2008
19499,Cha Kum-Choi,M,North Korea,PRK,2008
19500,Cha Kwang-Su,M,North Korea,PRK,2008
19504,Cha Yong-Hwa,F,North Korea,PRK,2008
19504,Cha Yong-Hwa,F,North Korea,PRK,2008
20962,Choe Kum-Hui,F,North Korea,PRK,2008
48950,Ho Sun-Hui,F,North Korea,PRK,2008
49742,Hong Un-Jong,F,North Korea,PRK,2008
49742,Hong Un-Jong,F,North Korea,PRK,2008
49742,Hong Un-Jong,F,North Korea,PRK,2008
49742,Hong Un-Jong,F,North Korea,PRK,2008
49742,Hong Un-Jong,F,North Korea,PRK,2008
49747,Hong Yong-Ok,F,North Korea,PRK,2008
51985,Im Yong-Su,M,North Korea,PRK,2008
53647,Jang Song-Man,M,North Korea,PRK,2008
54945,Jo Bun-Hui,F,North Korea,PRK,2008
55012,Jo Yong-Suk,F,North Korea,PRK,2008
55012,Jo Yong-Suk,F,North Korea,PRK,2008
55587,Jon Myong-Hui,F,North Korea,PRK,2008
55774,Jong Yong-Ok,F,North Korea,PRK,2008
59696,Kil Son-Hui,F,North Korea,PRK,2008
59808,Kim Chol-Jin,M,North Korea,PRK,2008
59810,Kim Chol-Su,M,North Korea,PRK,2008
59811,Kim Chon-Man,M,North Korea,PRK,2008
59993,Kim Hyok-Bong,M,North Korea,PRK,2008
60004,Kim Il-Nam,M,North Korea,PRK,2008
60057,Kim Jin-Ok,F,North Korea,PRK,2008
60069,Kim Jong,F,North Korea,PRK,2008
